[2023-03-23 16:45:58,456][__main__][INFO] - PYTHONPATH: /home/subhrangsu/contssl/continuous_ssl_problem
[2023-03-23 17:07:08,343][new_worker_lincls][INFO] - {'train/time': 0.041356374691059065, 'train/datatime': 0.012857098600049039, 'train/loss': 2.5852715194999396, 'train/top1': tensor(20.2294, device='cuda:0'), 'train/top5': tensor(57.8788, device='cuda:0')}
[2023-03-23 17:07:08,636][new_worker_lincls][INFO] - Epoch: [4][240/500]	Time  0.032 ( 0.041)	Data  0.001 ( 0.012)	Loss 2.5989e+00 (2.5855e+00)	Acc@1  15.00 ( 20.17)	Acc@5  54.00 ( 57.87)
[2023-03-23 17:07:08,636][new_worker_lincls][INFO] - {'train/time': 0.040854150328893384, 'train/datatime': 0.012359424250749138, 'train/loss': 2.5855295143681443, 'train/top1': tensor(20.1743, device='cuda:0'), 'train/top5': tensor(57.8672, device='cuda:0')}
[2023-03-23 17:07:08,927][new_worker_lincls][INFO] - Epoch: [4][250/500]	Time  0.040 ( 0.040)	Data  0.001 ( 0.012)	Loss 2.7019e+00 (2.5847e+00)	Acc@1  13.00 ( 20.18)	Acc@5  56.00 ( 57.93)
[2023-03-23 17:07:08,928][new_worker_lincls][INFO] - {'train/time': 0.04038899258313426, 'train/datatime': 0.011898748428223143, 'train/loss': 2.584665667963218, 'train/top1': tensor(20.1793, device='cuda:0'), 'train/top5': tensor(57.9283, device='cuda:0')}
[2023-03-23 17:07:09,198][new_worker_lincls][INFO] - Epoch: [4][260/500]	Time  0.029 ( 0.040)	Data  0.001 ( 0.011)	Loss 2.4774e+00 (2.5848e+00)	Acc@1  32.00 ( 20.22)	Acc@5  63.00 ( 57.95)
[2023-03-23 17:07:09,199][new_worker_lincls][INFO] - {'train/time': 0.039879800716122446, 'train/datatime': 0.011472222448765546, 'train/loss': 2.5847611518655245, 'train/top1': tensor(20.2222, device='cuda:0'), 'train/top5': tensor(57.9502, device='cuda:0')}
[2023-03-23 17:07:09,480][new_worker_lincls][INFO] - Epoch: [4][270/500]	Time  0.026 ( 0.039)	Data  0.001 ( 0.011)	Loss 2.7644e+00 (2.5862e+00)	Acc@1  14.00 ( 20.10)	Acc@5  45.00 ( 57.92)
[2023-03-23 17:07:09,480][new_worker_lincls][INFO] - {'train/time': 0.03944763310281113, 'train/datatime': 0.011091219982977723, 'train/loss': 2.586164689152003, 'train/top1': tensor(20.0996, device='cuda:0'), 'train/top5': tensor(57.9225, device='cuda:0')}
[2023-03-23 17:07:09,750][new_worker_lincls][INFO] - Epoch: [4][280/500]	Time  0.030 ( 0.039)	Data  0.001 ( 0.011)	Loss 2.5972e+00 (2.5866e+00)	Acc@1  16.00 ( 20.05)	Acc@5  58.00 ( 57.85)
[2023-03-23 17:07:09,751][new_worker_lincls][INFO] - {'train/time': 0.039004951185178924, 'train/datatime': 0.010724066839523587, 'train/loss': 2.5865557100424987, 'train/top1': tensor(20.0498, device='cuda:0'), 'train/top5': tensor(57.8470, device='cuda:0')}
[2023-03-23 17:07:10,068][new_worker_lincls][INFO] - Epoch: [4][290/500]	Time  0.034 ( 0.039)	Data  0.000 ( 0.010)	Loss 2.5684e+00 (2.5854e+00)	Acc@1  25.00 ( 20.09)	Acc@5  59.00 ( 57.91)
[2023-03-23 17:07:10,068][new_worker_lincls][INFO] - {'train/time': 0.03875629107157389, 'train/datatime': 0.010383846014226015, 'train/loss': 2.5853668463598822, 'train/top1': tensor(20.0928, device='cuda:0'), 'train/top5': tensor(57.9072, device='cuda:0')}
[2023-03-23 17:07:10,337][new_worker_lincls][INFO] - Epoch: [4][300/500]	Time  0.029 ( 0.038)	Data  0.001 ( 0.010)	Loss 2.4918e+00 (2.5847e+00)	Acc@1  22.00 ( 20.15)	Acc@5  65.00 ( 57.96)
[2023-03-23 17:07:10,337][new_worker_lincls][INFO] - {'train/time': 0.03836352405357994, 'train/datatime': 0.010064077535736996, 'train/loss': 2.5847336643954053, 'train/top1': tensor(20.1495, device='cuda:0'), 'train/top5': tensor(57.9568, device='cuda:0')}
[2023-03-23 17:07:10,625][new_worker_lincls][INFO] - Epoch: [4][310/500]	Time  0.027 ( 0.038)	Data  0.001 ( 0.010)	Loss 2.7583e+00 (2.5857e+00)	Acc@1  17.00 ( 20.13)	Acc@5  47.00 ( 57.87)
[2023-03-23 17:07:10,625][new_worker_lincls][INFO] - {'train/time': 0.038053534805199726, 'train/datatime': 0.0097662375287611, 'train/loss': 2.5856601563297286, 'train/top1': tensor(20.1286, device='cuda:0'), 'train/top5': tensor(57.8714, device='cuda:0')}
[2023-03-23 17:07:10,894][new_worker_lincls][INFO] - Epoch: [4][320/500]	Time  0.026 ( 0.038)	Data  0.001 ( 0.009)	Loss 2.6409e+00 (2.5857e+00)	Acc@1  24.00 ( 20.21)	Acc@5  56.00 ( 57.81)
[2023-03-23 17:07:10,894][new_worker_lincls][INFO] - {'train/time': 0.03770752562169345, 'train/datatime': 0.009485642115275065, 'train/loss': 2.585741570434095, 'train/top1': tensor(20.2056, device='cuda:0'), 'train/top5': tensor(57.8131, device='cuda:0')}
[2023-03-23 17:07:11,166][new_worker_lincls][INFO] - Epoch: [4][330/500]	Time  0.026 ( 0.037)	Data  0.000 ( 0.009)	Loss 2.4972e+00 (2.5853e+00)	Acc@1  29.00 ( 20.20)	Acc@5  60.00 ( 57.83)
[2023-03-23 17:07:11,166][new_worker_lincls][INFO] - {'train/time': 0.03739042728689142, 'train/datatime': 0.0092214155053084, 'train/loss': 2.5853255248862093, 'train/top1': tensor(20.1964, device='cuda:0'), 'train/top5': tensor(57.8278, device='cuda:0')}
[2023-03-23 17:07:11,439][new_worker_lincls][INFO] - Epoch: [4][340/500]	Time  0.026 ( 0.037)	Data  0.001 ( 0.009)	Loss 2.6066e+00 (2.5855e+00)	Acc@1  19.00 ( 20.23)	Acc@5  57.00 ( 57.91)
[2023-03-23 17:07:11,439][new_worker_lincls][INFO] - {'train/time': 0.03709351492067935, 'train/datatime': 0.008976528721470986, 'train/loss': 2.5855189789075657, 'train/top1': tensor(20.2317, device='cuda:0'), 'train/top5': tensor(57.9062, device='cuda:0')}
[2023-03-23 17:07:11,722][new_worker_lincls][INFO] - Epoch: [4][350/500]	Time  0.026 ( 0.037)	Data  0.001 ( 0.009)	Loss 2.5136e+00 (2.5863e+00)	Acc@1  19.00 ( 20.21)	Acc@5  58.00 ( 57.85)
[2023-03-23 17:07:11,722][new_worker_lincls][INFO] - {'train/time': 0.036841474027715176, 'train/datatime': 0.008746465726455733, 'train/loss': 2.586340728987995, 'train/top1': tensor(20.2080, device='cuda:0'), 'train/top5': tensor(57.8547, device='cuda:0')}
[2023-03-23 17:07:12,016][new_worker_lincls][INFO] - Epoch: [4][360/500]	Time  0.033 ( 0.037)	Data  0.001 ( 0.009)	Loss 2.6187e+00 (2.5854e+00)	Acc@1  23.00 ( 20.21)	Acc@5  55.00 ( 57.86)
[2023-03-23 17:07:12,016][new_worker_lincls][INFO] - {'train/time': 0.036637681342888404, 'train/datatime': 0.00852789641087075, 'train/loss': 2.585429795230855, 'train/top1': tensor(20.2133, device='cuda:0'), 'train/top5': tensor(57.8587, device='cuda:0')}
[2023-03-23 17:07:12,287][new_worker_lincls][INFO] - Epoch: [4][370/500]	Time  0.026 ( 0.036)	Data  0.000 ( 0.008)	Loss 2.5542e+00 (2.5851e+00)	Acc@1  23.00 ( 20.19)	Acc@5  61.00 ( 57.89)
[2023-03-23 17:07:12,287][new_worker_lincls][INFO] - {'train/time': 0.036378511521372836, 'train/datatime': 0.008318387594505783, 'train/loss': 2.5851462131561935, 'train/top1': tensor(20.1941, device='cuda:0'), 'train/top5': tensor(57.8949, device='cuda:0')}
[2023-03-23 17:07:12,559][new_worker_lincls][INFO] - Epoch: [4][380/500]	Time  0.027 ( 0.036)	Data  0.001 ( 0.008)	Loss 2.5744e+00 (2.5854e+00)	Acc@1  16.00 ( 20.19)	Acc@5  67.00 ( 57.84)
[2023-03-23 17:07:12,559][new_worker_lincls][INFO] - {'train/time': 0.03613932176524886, 'train/datatime': 0.008120804008223566, 'train/loss': 2.5853884870924664, 'train/top1': tensor(20.1864, device='cuda:0'), 'train/top5': tensor(57.8399, device='cuda:0')}
[2023-03-23 17:07:12,853][new_worker_lincls][INFO] - Epoch: [4][390/500]	Time  0.035 ( 0.036)	Data  0.001 ( 0.008)	Loss 2.5901e+00 (2.5858e+00)	Acc@1  25.00 ( 20.19)	Acc@5  59.00 ( 57.82)
[2023-03-23 17:07:12,854][new_worker_lincls][INFO] - {'train/time': 0.03596664877498851, 'train/datatime': 0.00793505812544957, 'train/loss': 2.5857728094700962, 'train/top1': tensor(20.1867, device='cuda:0'), 'train/top5': tensor(57.8184, device='cuda:0')}
[2023-03-23 17:07:13,174][new_worker_lincls][INFO] - Epoch: [4][400/500]	Time  0.033 ( 0.036)	Data  0.001 ( 0.008)	Loss 2.5353e+00 (2.5856e+00)	Acc@1  24.00 ( 20.20)	Acc@5  64.00 ( 57.83)
[2023-03-23 17:07:13,175][new_worker_lincls][INFO] - {'train/time': 0.03586932608017006, 'train/datatime': 0.007761215033971164, 'train/loss': 2.5855567288814933, 'train/top1': tensor(20.2020, device='cuda:0'), 'train/top5': tensor(57.8329, device='cuda:0')}
[2023-03-23 17:07:13,444][new_worker_lincls][INFO] - Epoch: [4][410/500]	Time  0.026 ( 0.036)	Data  0.000 ( 0.008)	Loss 2.6844e+00 (2.5851e+00)	Acc@1  22.00 ( 20.22)	Acc@5  52.00 ( 57.82)
[2023-03-23 17:07:13,444][new_worker_lincls][INFO] - {'train/time': 0.035653850457964154, 'train/datatime': 0.007594022147556871, 'train/loss': 2.5851452866899995, 'train/top1': tensor(20.2214, device='cuda:0'), 'train/top5': tensor(57.8248, device='cuda:0')}
[2023-03-23 17:07:13,730][new_worker_lincls][INFO] - Epoch: [4][420/500]	Time  0.029 ( 0.035)	Data  0.003 ( 0.007)	Loss 2.4706e+00 (2.5839e+00)	Acc@1  24.00 ( 20.24)	Acc@5  60.00 ( 57.83)
[2023-03-23 17:07:13,730][new_worker_lincls][INFO] - {'train/time': 0.03548576542997021, 'train/datatime': 0.007438648341670456, 'train/loss': 2.583945408569662, 'train/top1': tensor(20.2423, device='cuda:0'), 'train/top5': tensor(57.8290, device='cuda:0')}
[2023-03-23 17:07:14,010][new_worker_lincls][INFO] - Epoch: [4][430/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.4664e+00 (2.5843e+00)	Acc@1  25.00 ( 20.26)	Acc@5  63.00 ( 57.79)
[2023-03-23 17:07:14,011][new_worker_lincls][INFO] - {'train/time': 0.03531362285746776, 'train/datatime': 0.007281327192302093, 'train/loss': 2.5843011912502987, 'train/top1': tensor(20.2599, device='cuda:0'), 'train/top5': tensor(57.7935, device='cuda:0')}
[2023-03-23 17:07:14,273][new_worker_lincls][INFO] - Epoch: [4][440/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.5304e+00 (2.5840e+00)	Acc@1  20.00 ( 20.26)	Acc@5  61.00 ( 57.78)
[2023-03-23 17:07:14,274][new_worker_lincls][INFO] - {'train/time': 0.03510923126116902, 'train/datatime': 0.007127681286697215, 'train/loss': 2.5839686393737793, 'train/top1': tensor(20.2608, device='cuda:0'), 'train/top5': tensor(57.7800, device='cuda:0')}
[2023-03-23 17:07:14,541][new_worker_lincls][INFO] - Epoch: [4][450/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.5583e+00 (2.5838e+00)	Acc@1  17.00 ( 20.27)	Acc@5  59.00 ( 57.77)
[2023-03-23 17:07:14,541][new_worker_lincls][INFO] - {'train/time': 0.03492322993648554, 'train/datatime': 0.0069798889287030885, 'train/loss': 2.5837750466594147, 'train/top1': tensor(20.2749, device='cuda:0'), 'train/top5': tensor(57.7716, device='cuda:0')}
[2023-03-23 17:07:14,808][new_worker_lincls][INFO] - Epoch: [4][460/500]	Time  0.026 ( 0.035)	Data  0.001 ( 0.007)	Loss 2.6974e+00 (2.5841e+00)	Acc@1  18.00 ( 20.28)	Acc@5  55.00 ( 57.74)
[2023-03-23 17:07:14,808][new_worker_lincls][INFO] - {'train/time': 0.03474571647975036, 'train/datatime': 0.006839693756269013, 'train/loss': 2.5841472397140204, 'train/top1': tensor(20.2842, device='cuda:0'), 'train/top5': tensor(57.7375, device='cuda:0')}
[2023-03-23 17:07:15,071][new_worker_lincls][INFO] - Epoch: [4][470/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.007)	Loss 2.5667e+00 (2.5838e+00)	Acc@1  24.00 ( 20.31)	Acc@5  56.00 ( 57.77)
[2023-03-23 17:07:15,071][new_worker_lincls][INFO] - {'train/time': 0.03456662617418164, 'train/datatime': 0.00670389157191963, 'train/loss': 2.583781431181922, 'train/top1': tensor(20.3057, device='cuda:0'), 'train/top5': tensor(57.7686, device='cuda:0')}
[2023-03-23 17:07:15,336][new_worker_lincls][INFO] - Epoch: [4][480/500]	Time  0.026 ( 0.034)	Data  0.000 ( 0.007)	Loss 2.5210e+00 (2.5836e+00)	Acc@1  25.00 ( 20.32)	Acc@5  62.00 ( 57.79)
[2023-03-23 17:07:15,336][new_worker_lincls][INFO] - {'train/time': 0.034398173591946864, 'train/datatime': 0.006574116724692362, 'train/loss': 2.58357422664111, 'train/top1': tensor(20.3243, device='cuda:0'), 'train/top5': tensor(57.7900, device='cuda:0')}
[2023-03-23 17:07:15,604][new_worker_lincls][INFO] - Epoch: [4][490/500]	Time  0.026 ( 0.034)	Data  0.000 ( 0.006)	Loss 2.6029e+00 (2.5833e+00)	Acc@1  20.00 ( 20.34)	Acc@5  55.00 ( 57.81)
[2023-03-23 17:07:15,604][new_worker_lincls][INFO] - {'train/time': 0.0342436919629938, 'train/datatime': 0.0064494833198438595, 'train/loss': 2.583267425082609, 'train/top1': tensor(20.3381, device='cuda:0'), 'train/top5': tensor(57.8147, device='cuda:0')}
[2023-03-23 17:07:18,602][new_worker_lincls][INFO] - Epoch: [5][  0/500]	Time  2.552 ( 2.552)	Data  2.520 ( 2.520)	Loss 2.6047e+00 (2.6047e+00)	Acc@1  18.00 ( 18.00)	Acc@5  53.00 ( 53.00)
[2023-03-23 17:07:18,602][new_worker_lincls][INFO] - {'train/time': 2.55167293548584, 'train/datatime': 2.5196685791015625, 'train/loss': 2.6047255992889404, 'train/top1': tensor(18., device='cuda:0'), 'train/top5': tensor(53., device='cuda:0')}
[2023-03-23 17:07:19,121][new_worker_lincls][INFO] - Epoch: [5][ 10/500]	Time  0.030 ( 0.279)	Data  0.001 ( 0.248)	Loss 2.5507e+00 (2.5178e+00)	Acc@1  23.00 ( 22.36)	Acc@5  58.00 ( 60.00)
[2023-03-23 17:07:19,121][new_worker_lincls][INFO] - {'train/time': 0.27927255630493164, 'train/datatime': 0.24808851155367764, 'train/loss': 2.5178213986483486, 'train/top1': tensor(22.3636, device='cuda:0'), 'train/top5': tensor(60., device='cuda:0')}
[2023-03-23 17:07:19,460][new_worker_lincls][INFO] - Epoch: [5][ 20/500]	Time  0.033 ( 0.162)	Data  0.001 ( 0.130)	Loss 2.5762e+00 (2.5626e+00)	Acc@1  16.00 ( 21.52)	Acc@5  70.00 ( 59.19)
[2023-03-23 17:07:19,460][new_worker_lincls][INFO] - {'train/time': 0.1624303204672677, 'train/datatime': 0.13037996065048946, 'train/loss': 2.5626097520192466, 'train/top1': tensor(21.5238, device='cuda:0'), 'train/top5': tensor(59.1905, device='cuda:0')}
[2023-03-23 17:07:19,793][new_worker_lincls][INFO] - Epoch: [5][ 30/500]	Time  0.029 ( 0.121)	Data  0.001 ( 0.089)	Loss 2.4263e+00 (2.5649e+00)	Acc@1  27.00 ( 21.35)	Acc@5  68.00 ( 59.13)
[2023-03-23 17:07:19,793][new_worker_lincls][INFO] - {'train/time': 0.12077920667586788, 'train/datatime': 0.08861940906893823, 'train/loss': 2.5649179489381853, 'train/top1': tensor(21.3548, device='cuda:0'), 'train/top5': tensor(59.1290, device='cuda:0')}
[2023-03-23 17:07:20,108][new_worker_lincls][INFO] - Epoch: [5][ 40/500]	Time  0.029 ( 0.099)	Data  0.001 ( 0.067)	Loss 2.5138e+00 (2.5470e+00)	Acc@1  21.00 ( 21.73)	Acc@5  66.00 ( 59.83)
[2023-03-23 17:07:20,108][new_worker_lincls][INFO] - {'train/time': 0.09901097925697885, 'train/datatime': 0.0674251056298977, 'train/loss': 2.5470174521934696, 'train/top1': tensor(21.7317, device='cuda:0'), 'train/top5': tensor(59.8293, device='cuda:0')}
[2023-03-23 17:07:20,418][new_worker_lincls][INFO] - Epoch: [5][ 50/500]	Time  0.030 ( 0.086)	Data  0.001 ( 0.054)	Loss 2.6992e+00 (2.5605e+00)	Acc@1  19.00 ( 21.27)	Acc@5  65.00 ( 59.69)
[2023-03-23 17:07:20,426][new_worker_lincls][INFO] - {'train/time': 0.08566831139957204, 'train/datatime': 0.05438549378338982, 'train/loss': 2.560509443283081, 'train/top1': tensor(21.2745, device='cuda:0'), 'train/top5': tensor(59.6863, device='cuda:0')}
[2023-03-23 17:07:20,705][new_worker_lincls][INFO] - Epoch: [5][ 60/500]	Time  0.026 ( 0.076)	Data  0.001 ( 0.046)	Loss 2.4804e+00 (2.5631e+00)	Acc@1  28.00 ( 21.05)	Acc@5  64.00 ( 59.43)
[2023-03-23 17:07:20,706][new_worker_lincls][INFO] - {'train/time': 0.07633879145637887, 'train/datatime': 0.045810484495319305, 'train/loss': 2.563118449977187, 'train/top1': tensor(21.0492, device='cuda:0'), 'train/top5': tensor(59.4262, device='cuda:0')}
[2023-03-23 17:07:20,977][new_worker_lincls][INFO] - Epoch: [5][ 70/500]	Time  0.026 ( 0.069)	Data  0.001 ( 0.039)	Loss 2.6801e+00 (2.5656e+00)	Acc@1  18.00 ( 20.80)	Acc@5  51.00 ( 59.08)
[2023-03-23 17:07:20,977][new_worker_lincls][INFO] - {'train/time': 0.069412177717182, 'train/datatime': 0.039477583388207664, 'train/loss': 2.5655934038296553, 'train/top1': tensor(20.8028, device='cuda:0'), 'train/top5': tensor(59.0845, device='cuda:0')}
[2023-03-23 17:07:21,247][new_worker_lincls][INFO] - Epoch: [5][ 80/500]	Time  0.027 ( 0.064)	Data  0.001 ( 0.035)	Loss 2.5310e+00 (2.5689e+00)	Acc@1  25.00 ( 20.83)	Acc@5  58.00 ( 58.80)
[2023-03-23 17:07:21,248][new_worker_lincls][INFO] - {'train/time': 0.06417990025178885, 'train/datatime': 0.03470752563005612, 'train/loss': 2.568906357258926, 'train/top1': tensor(20.8272, device='cuda:0'), 'train/top5': tensor(58.8025, device='cuda:0')}
[2023-03-23 17:07:21,543][new_worker_lincls][INFO] - Epoch: [5][ 90/500]	Time  0.029 ( 0.060)	Data  0.001 ( 0.031)	Loss 2.4646e+00 (2.5686e+00)	Acc@1  27.00 ( 20.99)	Acc@5  64.00 ( 58.71)
[2023-03-23 17:07:21,550][new_worker_lincls][INFO] - {'train/time': 0.06037172380384508, 'train/datatime': 0.030978433378450163, 'train/loss': 2.5686403892852447, 'train/top1': tensor(20.9890, device='cuda:0'), 'train/top5': tensor(58.7143, device='cuda:0')}
[2023-03-23 17:07:21,834][new_worker_lincls][INFO] - Epoch: [5][100/500]	Time  0.026 ( 0.057)	Data  0.001 ( 0.028)	Loss 2.5179e+00 (2.5642e+00)	Acc@1  15.00 ( 21.21)	Acc@5  66.00 ( 58.81)
[2023-03-23 17:07:21,834][new_worker_lincls][INFO] - {'train/time': 0.0572763457156644, 'train/datatime': 0.028070919584519793, 'train/loss': 2.564198822078138, 'train/top1': tensor(21.2079, device='cuda:0'), 'train/top5': tensor(58.8119, device='cuda:0')}
[2023-03-23 17:07:22,134][new_worker_lincls][INFO] - Epoch: [5][110/500]	Time  0.027 ( 0.055)	Data  0.001 ( 0.026)	Loss 2.6426e+00 (2.5666e+00)	Acc@1  16.00 ( 21.03)	Acc@5  51.00 ( 58.67)
[2023-03-23 17:07:22,135][new_worker_lincls][INFO] - {'train/time': 0.054822713405162364, 'train/datatime': 0.02569651818490243, 'train/loss': 2.5665971588444068, 'train/top1': tensor(21.0270, device='cuda:0'), 'train/top5': tensor(58.6667, device='cuda:0')}
[2023-03-23 17:07:22,404][new_worker_lincls][INFO] - Epoch: [5][120/500]	Time  0.026 ( 0.053)	Data  0.001 ( 0.024)	Loss 2.5509e+00 (2.5656e+00)	Acc@1  26.00 ( 21.05)	Acc@5  65.00 ( 58.95)
[2023-03-23 17:07:22,404][new_worker_lincls][INFO] - {'train/time': 0.05252116770783732, 'train/datatime': 0.02364206117046766, 'train/loss': 2.565633228002501, 'train/top1': tensor(21.0496, device='cuda:0'), 'train/top5': tensor(58.9504, device='cuda:0')}
[2023-03-23 17:07:22,693][new_worker_lincls][INFO] - Epoch: [5][130/500]	Time  0.026 ( 0.051)	Data  0.001 ( 0.022)	Loss 2.6004e+00 (2.5659e+00)	Acc@1  17.00 ( 21.05)	Acc@5  58.00 ( 59.05)
[2023-03-23 17:07:22,693][new_worker_lincls][INFO] - {'train/time': 0.05071693340330633, 'train/datatime': 0.021900415420532227, 'train/loss': 2.565916188800608, 'train/top1': tensor(21.0534, device='cuda:0'), 'train/top5': tensor(59.0534, device='cuda:0')}
[2023-03-23 17:07:22,973][new_worker_lincls][INFO] - Epoch: [5][140/500]	Time  0.031 ( 0.049)	Data  0.001 ( 0.020)	Loss 2.4111e+00 (2.5636e+00)	Acc@1  25.00 ( 21.15)	Acc@5  63.00 ( 59.21)
[2023-03-23 17:07:22,973][new_worker_lincls][INFO] - {'train/time': 0.04910652688209047, 'train/datatime': 0.02041209504959431, 'train/loss': 2.5635700175102722, 'train/top1': tensor(21.1489, device='cuda:0'), 'train/top5': tensor(59.2057, device='cuda:0')}
[2023-03-23 17:07:23,248][new_worker_lincls][INFO] - Epoch: [5][150/500]	Time  0.026 ( 0.048)	Data  0.000 ( 0.019)	Loss 2.6098e+00 (2.5631e+00)	Acc@1  17.00 ( 21.10)	Acc@5  62.00 ( 59.15)
[2023-03-23 17:07:23,248][new_worker_lincls][INFO] - {'train/time': 0.04767376539722973, 'train/datatime': 0.019105537048238794, 'train/loss': 2.563127918748666, 'train/top1': tensor(21.0993, device='cuda:0'), 'train/top5': tensor(59.1457, device='cuda:0')}
[2023-03-23 17:07:23,526][new_worker_lincls][INFO] - Epoch: [5][160/500]	Time  0.034 ( 0.046)	Data  0.001 ( 0.018)	Loss 2.5087e+00 (2.5636e+00)	Acc@1  23.00 ( 21.03)	Acc@5  60.00 ( 59.12)
[2023-03-23 17:07:23,527][new_worker_lincls][INFO] - {'train/time': 0.04644045622452446, 'train/datatime': 0.017967748345795627, 'train/loss': 2.563606075618578, 'train/top1': tensor(21.0311, device='cuda:0'), 'train/top5': tensor(59.1180, device='cuda:0')}
[2023-03-23 17:07:23,815][new_worker_lincls][INFO] - Epoch: [5][170/500]	Time  0.026 ( 0.045)	Data  0.001 ( 0.017)	Loss 2.4124e+00 (2.5651e+00)	Acc@1  21.00 ( 21.05)	Acc@5  69.00 ( 59.03)
[2023-03-23 17:07:23,815][new_worker_lincls][INFO] - {'train/time': 0.04541380921302483, 'train/datatime': 0.016969369865997494, 'train/loss': 2.565091594617966, 'train/top1': tensor(21.0526, device='cuda:0'), 'train/top5': tensor(59.0292, device='cuda:0')}
[2023-03-23 17:07:24,108][new_worker_lincls][INFO] - Epoch: [5][180/500]	Time  0.026 ( 0.045)	Data  0.001 ( 0.016)	Loss 2.5117e+00 (2.5646e+00)	Acc@1  24.00 ( 21.10)	Acc@5  60.00 ( 58.98)
[2023-03-23 17:07:24,108][new_worker_lincls][INFO] - {'train/time': 0.044523536829658636, 'train/datatime': 0.016077575104012674, 'train/loss': 2.5645669494544605, 'train/top1': tensor(21.1050, device='cuda:0'), 'train/top5': tensor(58.9834, device='cuda:0')}
[2023-03-23 17:07:24,381][new_worker_lincls][INFO] - Epoch: [5][190/500]	Time  0.027 ( 0.044)	Data  0.001 ( 0.015)	Loss 2.4631e+00 (2.5638e+00)	Acc@1  20.00 ( 21.04)	Acc@5  61.00 ( 58.99)
[2023-03-23 17:07:24,381][new_worker_lincls][INFO] - {'train/time': 0.0436180823760507, 'train/datatime': 0.015271759782162012, 'train/loss': 2.563785942437137, 'train/top1': tensor(21.0366, device='cuda:0'), 'train/top5': tensor(58.9948, device='cuda:0')}
[2023-03-23 17:07:24,656][new_worker_lincls][INFO] - Epoch: [5][200/500]	Time  0.027 ( 0.043)	Data  0.001 ( 0.015)	Loss 2.6449e+00 (2.5646e+00)	Acc@1  14.00 ( 20.97)	Acc@5  55.00 ( 58.97)
[2023-03-23 17:07:24,657][new_worker_lincls][INFO] - {'train/time': 0.04282082254020729, 'train/datatime': 0.014546326736905682, 'train/loss': 2.5646487005907503, 'train/top1': tensor(20.9652, device='cuda:0'), 'train/top5': tensor(58.9701, device='cuda:0')}
[2023-03-23 17:07:24,932][new_worker_lincls][INFO] - Epoch: [5][210/500]	Time  0.026 ( 0.042)	Data  0.001 ( 0.014)	Loss 2.6574e+00 (2.5673e+00)	Acc@1  17.00 ( 20.83)	Acc@5  48.00 ( 58.85)
[2023-03-23 17:07:24,932][new_worker_lincls][INFO] - {'train/time': 0.042096313142098524, 'train/datatime': 0.013895041569714297, 'train/loss': 2.5673352451686045, 'train/top1': tensor(20.8294, device='cuda:0'), 'train/top5': tensor(58.8483, device='cuda:0')}
[2023-03-23 17:07:25,220][new_worker_lincls][INFO] - Epoch: [5][220/500]	Time  0.039 ( 0.041)	Data  0.001 ( 0.013)	Loss 2.4168e+00 (2.5665e+00)	Acc@1  32.00 ( 20.91)	Acc@5  67.00 ( 58.93)
[2023-03-23 17:07:25,220][new_worker_lincls][INFO] - {'train/time': 0.04149410951191484, 'train/datatime': 0.013303003699531383, 'train/loss': 2.5664612470169414, 'train/top1': tensor(20.9095, device='cuda:0'), 'train/top5': tensor(58.9321, device='cuda:0')}
[2023-03-23 17:07:25,492][new_worker_lincls][INFO] - Epoch: [5][230/500]	Time  0.029 ( 0.041)	Data  0.001 ( 0.013)	Loss 2.4432e+00 (2.5649e+00)	Acc@1  23.00 ( 20.97)	Acc@5  57.00 ( 58.95)
[2023-03-23 17:07:25,492][new_worker_lincls][INFO] - {'train/time': 0.040876822038130325, 'train/datatime': 0.012754686983116777, 'train/loss': 2.5649317157216918, 'train/top1': tensor(20.9697, device='cuda:0'), 'train/top5': tensor(58.9524, device='cuda:0')}
[2023-03-23 17:07:25,769][new_worker_lincls][INFO] - Epoch: [5][240/500]	Time  0.029 ( 0.040)	Data  0.001 ( 0.012)	Loss 2.6991e+00 (2.5662e+00)	Acc@1  22.00 ( 20.93)	Acc@5  53.00 ( 58.82)
[2023-03-23 17:07:25,770][new_worker_lincls][INFO] - {'train/time': 0.04033133301002851, 'train/datatime': 0.012250376934827115, 'train/loss': 2.56624229320352, 'train/top1': tensor(20.9253, device='cuda:0'), 'train/top5': tensor(58.8216, device='cuda:0')}
[2023-03-23 17:07:26,044][new_worker_lincls][INFO] - Epoch: [5][250/500]	Time  0.028 ( 0.040)	Data  0.001 ( 0.012)	Loss 2.6441e+00 (2.5672e+00)	Acc@1  18.00 ( 20.91)	Acc@5  58.00 ( 58.78)
[2023-03-23 17:07:26,044][new_worker_lincls][INFO] - {'train/time': 0.039816036642310156, 'train/datatime': 0.011795014499193169, 'train/loss': 2.5671537967317133, 'train/top1': tensor(20.9084, device='cuda:0'), 'train/top5': tensor(58.7849, device='cuda:0')}
[2023-03-23 17:07:26,331][new_worker_lincls][INFO] - Epoch: [5][260/500]	Time  0.027 ( 0.039)	Data  0.001 ( 0.011)	Loss 2.6526e+00 (2.5666e+00)	Acc@1  21.00 ( 20.91)	Acc@5  53.00 ( 58.75)
